=> using pytorch pre-trained teacher model 'conv4'
process data from /home/dvspanos/nikos/ca2d/artifacts/rded_sets/bench_tin_conv_el2nw10_ipc10
load data successfully
TRAIN Iter 152: loss = 0.003133,	Top-1 err = 92.500000,	Top-5 err = 79.050000,	train_time = 2.422396
TRAIN Iter 153: loss = 0.003198,	Top-1 err = 94.000000,	Top-5 err = 79.100000,	train_time = 2.420031
TRAIN Iter 154: loss = 0.003098,	Top-1 err = 94.250000,	Top-5 err = 82.000000,	train_time = 2.432418
TRAIN Iter 155: loss = 0.003017,	Top-1 err = 92.150000,	Top-5 err = 77.200000,	train_time = 2.365301
TRAIN Iter 156: loss = 0.002990,	Top-1 err = 92.100000,	Top-5 err = 75.100000,	train_time = 2.455903
TRAIN Iter 157: loss = 0.002903,	Top-1 err = 92.050000,	Top-5 err = 75.200000,	train_time = 2.423492
TRAIN Iter 158: loss = 0.002926,	Top-1 err = 93.100000,	Top-5 err = 76.700000,	train_time = 2.424098
TRAIN Iter 159: loss = 0.003017,	Top-1 err = 92.350000,	Top-5 err = 77.250000,	train_time = 2.450308
TRAIN Iter 160: loss = 0.002913,	Top-1 err = 91.950000,	Top-5 err = 73.550000,	train_time = 2.413438
TRAIN Iter 161: loss = 0.003012,	Top-1 err = 94.000000,	Top-5 err = 80.400000,	train_time = 2.412088
TRAIN Iter 162: loss = 0.002944,	Top-1 err = 91.900000,	Top-5 err = 76.000000,	train_time = 2.415090
TRAIN Iter 163: loss = 0.002950,	Top-1 err = 93.550000,	Top-5 err = 78.900000,	train_time = 2.421078
TRAIN Iter 164: loss = 0.002995,	Top-1 err = 92.700000,	Top-5 err = 74.300000,	train_time = 2.396992
TRAIN Iter 165: loss = 0.002948,	Top-1 err = 92.000000,	Top-5 err = 74.150000,	train_time = 2.433889
TRAIN Iter 166: loss = 0.003093,	Top-1 err = 94.350000,	Top-5 err = 80.850000,	train_time = 2.409287
TRAIN Iter 167: loss = 0.002927,	Top-1 err = 94.050000,	Top-5 err = 78.150000,	train_time = 2.413399
TRAIN Iter 168: loss = 0.003031,	Top-1 err = 94.500000,	Top-5 err = 80.600000,	train_time = 2.405126
TRAIN Iter 169: loss = 0.003006,	Top-1 err = 94.150000,	Top-5 err = 79.900000,	train_time = 2.439047
TRAIN Iter 170: loss = 0.002925,	Top-1 err = 93.650000,	Top-5 err = 77.450000,	train_time = 2.434525
TRAIN Iter 171: loss = 0.002999,	Top-1 err = 95.150000,	Top-5 err = 82.100000,	train_time = 2.420407
TRAIN Iter 172: loss = 0.002954,	Top-1 err = 94.300000,	Top-5 err = 79.500000,	train_time = 2.419672
TRAIN Iter 173: loss = 0.002912,	Top-1 err = 94.100000,	Top-5 err = 78.950000,	train_time = 2.399044
TRAIN Iter 174: loss = 0.002977,	Top-1 err = 94.750000,	Top-5 err = 83.800000,	train_time = 2.413384
TRAIN Iter 175: loss = 0.002893,	Top-1 err = 92.950000,	Top-5 err = 78.600000,	train_time = 2.383159
TRAIN Iter 176: loss = 0.002871,	Top-1 err = 92.450000,	Top-5 err = 77.050000,	train_time = 2.432511
TRAIN Iter 177: loss = 0.002861,	Top-1 err = 92.600000,	Top-5 err = 74.300000,	train_time = 2.397808
TRAIN Iter 178: loss = 0.002927,	Top-1 err = 93.850000,	Top-5 err = 78.600000,	train_time = 2.454568
TRAIN Iter 179: loss = 0.003074,	Top-1 err = 92.450000,	Top-5 err = 78.800000,	train_time = 2.395772
TRAIN Iter 180: loss = 0.002936,	Top-1 err = 94.150000,	Top-5 err = 79.300000,	train_time = 2.409405
TRAIN Iter 181: loss = 0.002797,	Top-1 err = 91.700000,	Top-5 err = 74.350000,	train_time = 2.380086
TRAIN Iter 182: loss = 0.002861,	Top-1 err = 91.700000,	Top-5 err = 74.000000,	train_time = 2.444031
TRAIN Iter 183: loss = 0.002825,	Top-1 err = 91.700000,	Top-5 err = 75.200000,	train_time = 2.449941
TRAIN Iter 184: loss = 0.002961,	Top-1 err = 93.650000,	Top-5 err = 79.500000,	train_time = 2.444509
TRAIN Iter 185: loss = 0.002870,	Top-1 err = 91.700000,	Top-5 err = 76.200000,	train_time = 2.429300
TRAIN Iter 186: loss = 0.002911,	Top-1 err = 94.400000,	Top-5 err = 81.200000,	train_time = 2.408794
TRAIN Iter 187: loss = 0.002886,	Top-1 err = 92.800000,	Top-5 err = 76.550000,	train_time = 2.420131
TRAIN Iter 188: loss = 0.002897,	Top-1 err = 92.050000,	Top-5 err = 75.350000,	train_time = 2.451698
TRAIN Iter 189: loss = 0.002819,	Top-1 err = 93.750000,	Top-5 err = 78.600000,	train_time = 2.419663
TRAIN Iter 190: loss = 0.002727,	Top-1 err = 93.350000,	Top-5 err = 76.800000,	train_time = 2.452965
TRAIN Iter 191: loss = 0.002811,	Top-1 err = 93.000000,	Top-5 err = 77.900000,	train_time = 2.436274
TRAIN Iter 192: loss = 0.002863,	Top-1 err = 93.800000,	Top-5 err = 79.800000,	train_time = 2.406721
TRAIN Iter 193: loss = 0.002873,	Top-1 err = 93.900000,	Top-5 err = 80.050000,	train_time = 2.442403
TRAIN Iter 194: loss = 0.002839,	Top-1 err = 93.300000,	Top-5 err = 76.950000,	train_time = 2.383059
TRAIN Iter 195: loss = 0.002878,	Top-1 err = 93.100000,	Top-5 err = 78.650000,	train_time = 2.421079
TRAIN Iter 196: loss = 0.002798,	Top-1 err = 92.100000,	Top-5 err = 75.200000,	train_time = 2.450446
TRAIN Iter 197: loss = 0.002845,	Top-1 err = 92.550000,	Top-5 err = 77.850000,	train_time = 2.438166
TRAIN Iter 198: loss = 0.002776,	Top-1 err = 92.800000,	Top-5 err = 76.800000,	train_time = 2.463039
TRAIN Iter 199: loss = 0.002771,	Top-1 err = 90.800000,	Top-5 err = 75.300000,	train_time = 2.421570
TRAIN Iter 200: loss = 0.002735,	Top-1 err = 92.100000,	Top-5 err = 73.150000,	train_time = 2.443697
TRAIN Iter 201: loss = 0.002826,	Top-1 err = 93.150000,	Top-5 err = 75.900000,	train_time = 2.395825
TRAIN Iter 202: loss = 0.002813,	Top-1 err = 92.900000,	Top-5 err = 78.100000,	train_time = 2.416771
TRAIN Iter 203: loss = 0.002769,	Top-1 err = 94.150000,	Top-5 err = 80.700000,	train_time = 2.478510
TRAIN Iter 204: loss = 0.002850,	Top-1 err = 92.850000,	Top-5 err = 79.050000,	train_time = 2.415813
TRAIN Iter 205: loss = 0.002882,	Top-1 err = 93.600000,	Top-5 err = 78.950000,	train_time = 2.508783
TRAIN Iter 206: loss = 0.002907,	Top-1 err = 92.700000,	Top-5 err = 78.500000,	train_time = 2.462468
TRAIN Iter 207: loss = 0.002819,	Top-1 err = 94.400000,	Top-5 err = 80.700000,	train_time = 2.473976
TRAIN Iter 208: loss = 0.002889,	Top-1 err = 93.500000,	Top-5 err = 79.000000,	train_time = 2.437762
TRAIN Iter 209: loss = 0.002790,	Top-1 err = 91.800000,	Top-5 err = 75.450000,	train_time = 2.470636
TRAIN Iter 210: loss = 0.002695,	Top-1 err = 91.450000,	Top-5 err = 74.500000,	train_time = 2.457259
TRAIN Iter 211: loss = 0.002679,	Top-1 err = 90.950000,	Top-5 err = 72.050000,	train_time = 2.446815
